Time,"High Vacuum Gauge","Low Vacuum Gauge","ProfEng-1.Target Set Point Loop 1","Plate Control.Process Value","Plate Control.Set Point","Plate Control.Closed-Loop Set Point","ProfEng-1.Target Set Point Loop 2","Shroud Control.Process Value","Shroud Control.Set Point","Shroud Control.Closed-Loop Set Point","LN2 Scale","LN2 Tare","LN2 Final","Plate Control.Profile Setpoint","Plate Control.Remote Setpoint","Shroud Control.Profile Setpoint","Shroud Control.Remote Setpoint","Mod3-1 RTDs.UI1-Filtered Process Value","Mod3-1 RTDs.UI2-Filtered Process Value","Mod3-1 RTDs.UI3-Filtered Process Value","Mod3-1 RTDs.UI4-Filtered Process Value","CommsErrorCode","CommsErrorItem","CommsErrors"
02/19/2026 10:28:45,3.5200E+002,4.3600E+002,1.0500E+002,2.2949E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1637E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:29:00,3.3900E+002,4.1600E+002,1.0500E+002,2.2928E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1633E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:29:15,3.2400E+002,3.9800E+002,1.0500E+002,2.2921E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1627E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:29:30,3.0800E+002,3.7900E+002,1.0500E+002,2.2924E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1609E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:29:45,3.0000E+002,3.6300E+002,1.0500E+002,2.2925E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1606E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:30:00,2.9000E+002,3.4500E+002,1.0500E+002,2.2918E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1617E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:30:15,2.8000E+002,3.2900E+002,1.0500E+002,2.2891E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1607E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:30:30,2.7000E+002,3.1200E+002,1.0500E+002,2.2900E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1618E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:30:45,2.6100E+002,2.9700E+002,1.0500E+002,2.2870E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1597E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:31:00,2.5000E+002,2.8000E+002,1.0500E+002,2.2871E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1613E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:31:15,2.4300E+002,2.6600E+002,1.0500E+002,2.2875E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1621E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:31:30,2.3300E+002,2.5000E+002,1.0500E+002,2.2870E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1613E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:31:45,2.2200E+002,2.3700E+002,1.0500E+002,2.2862E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1596E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:32:00,2.0600E+002,2.2300E+002,1.0500E+002,2.2853E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1613E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:32:15,1.9500E+002,2.0900E+002,1.0500E+002,2.2852E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1599E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:32:30,1.8200E+002,1.9600E+002,1.0500E+002,2.2834E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1591E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:32:45,1.6700E+002,1.8300E+002,1.0500E+002,2.2836E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1594E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:33:00,1.5800E+002,1.7200E+002,1.0500E+002,2.2812E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1581E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:33:15,1.5000E+002,1.6000E+002,1.0500E+002,2.2819E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1568E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:33:30,1.4400E+002,1.5100E+002,1.0500E+002,2.2825E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1582E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:33:45,1.3500E+002,1.4000E+002,1.0500E+002,2.2828E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1575E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:34:00,1.2700E+002,1.3100E+002,1.0500E+002,2.2807E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1579E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:34:15,1.1800E+002,1.2200E+002,1.0500E+002,2.2809E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1581E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:34:30,1.1000E+002,1.1400E+002,1.0500E+002,2.2788E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1577E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:34:45,1.0200E+002,1.0500E+002,1.0500E+002,2.2797E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1578E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:35:00,9.3600E+001,9.8300E+001,1.0500E+002,2.2785E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1593E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:35:15,8.5000E+001,9.0800E+001,1.0500E+002,2.2766E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1576E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:35:30,7.9000E+001,8.3900E+001,1.0500E+002,2.2772E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1560E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:35:45,7.2500E+001,7.7200E+001,1.0500E+002,2.2774E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1550E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:36:00,6.6500E+001,6.9500E+001,1.0500E+002,2.2791E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1584E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:36:15,6.0200E+001,6.2700E+001,1.0500E+002,2.2777E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1554E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:36:30,5.3000E+001,5.5300E+001,1.0500E+002,2.2779E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1565E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:36:45,4.7200E+001,4.9400E+001,1.0500E+002,2.2752E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1561E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:37:00,4.1500E+001,4.3000E+001,1.0500E+002,2.2771E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1557E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:37:15,3.6100E+001,3.7900E+001,1.0500E+002,2.2764E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1549E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:37:30,3.1200E+001,3.2600E+001,1.0500E+002,2.2762E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1558E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:37:45,2.8200E+001,2.8600E+001,1.0500E+002,2.2764E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1541E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:38:00,2.4700E+001,2.4800E+001,1.0500E+002,2.2769E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1553E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:38:15,2.1800E+001,2.1900E+001,1.0500E+002,2.2773E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1554E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:38:30,1.8600E+001,1.9100E+001,1.0500E+002,2.2772E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1559E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:38:45,1.6200E+001,1.7000E+001,1.0500E+002,2.2754E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1551E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:39:00,1.4400E+001,1.4600E+001,1.0500E+002,2.2778E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1567E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:39:15,1.2900E+001,1.3000E+001,1.0500E+002,2.2746E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1538E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:39:30,1.1400E+001,1.1400E+001,1.0500E+002,2.2754E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1550E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:39:45,1.0000E+001,1.0200E+001,1.0500E+002,2.2757E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1538E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:40:00,8.7600E+000,9.0000E+000,1.0500E+002,2.2761E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1517E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:40:15,7.9100E+000,8.1500E+000,1.0500E+002,2.2749E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1528E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:40:30,7.2600E+000,7.4800E+000,1.0500E+002,2.2755E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1532E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:40:45,6.6000E+000,6.7500E+000,1.0500E+002,2.2759E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1524E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:41:00,6.1000E+000,6.2400E+000,1.0500E+002,2.2758E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1530E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:41:15,5.5800E+000,5.6500E+000,1.0500E+002,2.2734E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1523E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:41:30,5.1400E+000,5.2500E+000,1.0500E+002,2.2767E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1537E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:41:45,4.7600E+000,4.9100E+000,1.0500E+002,2.2758E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1527E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:42:00,4.4800E+000,4.5900E+000,1.0500E+002,2.2756E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1524E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:42:15,4.1800E+000,4.1600E+000,1.0500E+002,2.2757E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1526E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:42:30,3.9600E+000,3.9700E+000,1.0500E+002,2.2764E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1526E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:42:45,3.7100E+000,3.7400E+000,1.0500E+002,2.2784E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1518E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:43:00,3.5200E+000,3.5600E+000,1.0500E+002,2.2776E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1531E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:43:15,3.3200E+000,3.3600E+000,1.0500E+002,2.2779E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1548E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:43:30,3.1600E+000,3.2200E+000,1.0500E+002,2.2781E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1541E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:43:45,3.0100E+000,3.0300E+000,1.0500E+002,2.2776E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1532E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:44:00,2.8800E+000,2.8900E+000,1.0500E+002,2.2782E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1534E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:44:15,2.7600E+000,2.7600E+000,1.0500E+002,2.2762E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1519E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:44:30,2.6400E+000,2.6500E+000,1.0500E+002,2.2776E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1520E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:44:45,2.5300E+000,2.5700E+000,1.0500E+002,2.2771E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1525E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:45:00,2.4300E+000,2.4600E+000,1.0500E+002,2.2783E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1525E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:45:15,2.2900E+000,2.3200E+000,1.0500E+002,2.2761E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1523E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:45:30,2.0500E+000,2.0700E+000,1.0500E+002,2.2767E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1516E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:45:45,1.7500E+000,1.7500E+000,1.0500E+002,2.2775E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1502E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:46:00,1.3400E+000,1.3500E+000,1.0500E+002,2.2775E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1509E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
02/19/2026 10:46:15,9.7300E-001,9.8600E-001,1.0500E+002,2.2780E+001,2.5000E+001,2.5000E+001,1.0500E+002,2.1511E+001,2.5000E+001,2.5000E+001,0.0000E+000,2.7200E+002,-2.7200E+002,2.6550E+001,0.0000E+000,2.6550E+001,0.0000E+000,-1.7778E+001,-1.7778E+001,-1.7778E+001,-1.7778E+001,0,"",0
